slot_id,zone,slot_type,distance_m,walking_time_min,parking_fee,occupancy,availability,distance_destination_m,traffic_level,weather,ev_charging,reserved,recommended
S081,A,Standard,761,13.04,60,96,1,555,Low,Clear,0,0,0
S014,C,EV,893,15.03,60,67,0,931,Medium,Clear,1,0,0
S009,A,Standard,320,5.56,40,19,0,1094,Medium,Clear,0,0,0
S040,D,EV,900,15.08,30,30,1,532,Medium,Clear,1,1,0
S066,B,Compact,353,5.64,80,65,1,358,Medium,Cloudy,0,0,1
S025,D,Large,432,7.1,50,35,0,923,High,Clear,0,0,0
S073,B,Compact,607,9.97,50,24,1,252,Medium,Clear,0,1,0
S022,C,Standard,77,1.16,10,90,1,689,Low,Clear,0,1,0
S004,B,Compact,568,9.34,50,44,1,191,Medium,Cloudy,0,0,1
S026,A,Standard,793,13.55,10,98,0,1053,Low,Rain,0,0,0
S058,D,Compact,248,4.74,60,24,1,664,Low,Clear,0,0,1
S029,B,Compact,655,10.65,60,84,0,156,Low,Rain,0,0,0
S098,D,Large,131,2.13,30,97,1,578,Medium,Rain,0,0,1
S087,C,Standard,137,2.35,80,15,1,625,Low,Clear,0,1,0
S037,C,Standard,439,7.02,60,37,1,1018,Low,Rain,0,0,0
S075,A,Standard,747,12.47,80,72,1,737,Medium,Cloudy,0,0,0
S070,C,Compact,804,13.51,40,38,1,340,Medium,Rain,0,0,0
S018,B,Standard,629,10.46,30,57,1,854,Medium,Rain,1,0,0
S085,C,Standard,872,14.72,40,72,0,717,High,Rain,0,0,0
S042,A,Large,500,8.33,40,67,1,434,Medium,Clear,0,0,0
S100,D,Compact,482,7.17,10,30,0,1126,Medium,Cloudy,0,0,0
S041,D,Standard,423,6.76,80,85,0,750,Low,Clear,0,0,0
S038,C,Standard,484,8.5,40,31,1,62,Medium,Clear,0,0,1
S034,B,Compact,236,4.09,80,36,1,1009,Medium,Clear,0,0,0
S017,A,Standard,800,12.48,30,94,1,209,Low,Clear,0,1,0
S037,B,Compact,439,6.86,20,88,1,614,Medium,Cloudy,0,0,0
S025,A,Standard,267,4.67,60,66,1,57,Medium,Cloudy,0,0,1
S076,C,Large,157,2.44,10,91,1,121,Medium,Rain,1,1,0
S087,A,Standard,868,13.66,80,19,0,941,Medium,Clear,0,0,0
S086,A,Standard,599,10.3,60,31,1,147,Low,Cloudy,0,0,1
S085,C,Compact,956,16.15,40,53,1,136,Medium,Cloudy,0,1,0
S027,B,Compact,997,16.37,40,93,1,150,Medium,Clear,1,0,0
S057,C,Standard,398,7.01,50,92,0,330,Low,Clear,0,0,0
S031,A,Large,837,13.71,100,37,1,932,Medium,Clear,0,0,0
S006,C,Standard,571,9.33,80,59,0,798,High,Rain,0,0,0
S091,A,EV,75,1.1,100,60,0,245,Low,Rain,1,0,0
S040,C,Large,97,1.05,10,10,0,440,High,Cloudy,0,0,0
S098,D,Standard,908,15.26,10,43,0,658,Low,Clear,1,0,0
S012,D,Large,419,7.14,100,44,1,499,High,Clear,0,0,0
S053,C,Standard,63,1.0,30,99,1,1169,Low,Rain,0,0,1
S071,B,Standard,661,11.23,20,70,0,170,Low,Clear,0,0,0
S010,A,EV,236,3.46,30,39,1,381,Low,Clear,1,0,1
S045,D,Compact,573,9.76,30,85,1,1125,High,Clear,0,0,0
S017,B,Standard,933,15.65,30,87,1,367,Medium,Rain,0,0,0
S026,A,Standard,940,15.46,100,77,1,724,Medium,Clear,0,0,0
S085,D,Standard,328,5.59,20,85,1,751,High,Clear,0,0,0
S092,D,EV,390,6.24,30,97,1,742,Low,Cloudy,1,0,1
S062,C,Standard,377,6.61,60,49,1,1066,Low,Clear,0,0,0
S046,A,Standard,728,12.29,10,74,1,70,Medium,Rain,0,0,0
S064,B,Standard,683,11.49,20,46,1,448,Medium,Clear,0,0,0
S002,B,Standard,954,15.76,40,73,1,251,Low,Rain,0,0,0
S054,B,Standard,656,11.17,50,10,1,515,Medium,Cloudy,1,0,0
S065,A,Standard,74,1.59,50,24,1,945,Low,Cloudy,0,0,1
S051,B,Standard,578,10.12,80,22,1,359,Low,Rain,0,0,1
S053,B,Standard,475,7.75,60,38,0,553,Low,Clear,0,0,0
S036,B,EV,78,1.55,10,64,1,75,Low,Clear,1,0,1
S026,C,Standard,372,6.62,50,54,0,115,Medium,Clear,0,1,0
S029,C,Large,902,14.96,60,13,0,312,Low,Clear,0,0,0
S021,A,Large,362,6.45,60,73,0,521,Low,Cloudy,0,0,0
S011,A,Large,633,10.6,50,24,1,216,Medium,Clear,0,0,1
S040,B,Large,319,5.01,50,57,1,849,High,Clear,0,0,0
S011,C,Standard,811,13.3,60,85,1,392,Medium,Clear,0,0,0
S036,D,Standard,344,5.3,100,65,1,767,Medium,Cloudy,0,1,0
S059,D,Standard,705,11.74,60,98,1,462,Medium,Clear,0,0,0
S039,B,Standard,835,13.87,40,100,1,1075,Medium,Cloudy,0,0,0
S099,B,Compact,272,4.59,50,79,1,736,High,Clear,0,0,0
S054,C,Compact,124,2.48,30,96,1,846,High,Cloudy,0,0,0
S098,C,Large,151,2.51,60,24,0,532,Medium,Cloudy,0,0,0
S055,C,Standard,581,9.6,10,48,1,1105,Medium,Clear,0,0,0
S024,A,EV,678,11.24,10,78,1,64,Medium,Cloudy,1,0,1
S022,A,Standard,735,11.69,80,96,1,66,Low,Cloudy,0,0,0
S069,B,Standard,934,15.77,60,88,1,583,High,Rain,0,0,0
S056,A,Standard,222,3.65,10,98,1,130,Medium,Clear,0,0,1
S033,C,Large,53,1.0,40,69,1,705,Medium,Clear,1,0,1
S036,C,Standard,901,14.96,80,53,1,485,Low,Rain,0,0,0
S020,A,EV,528,8.84,40,52,1,1081,Low,Cloudy,1,0,0
S083,D,EV,709,11.42,60,13,0,1068,Low,Clear,1,0,0
S099,B,Large,444,7.4,100,86,1,728,Low,Rain,0,0,0
S081,D,Standard,675,11.07,80,59,1,829,Medium,Rain,0,0,0
S062,B,Large,882,14.71,50,48,1,235,Low,Clear,0,0,0
S098,D,Large,963,15.75,30,63,1,471,High,Clear,1,0,0
S073,A,Standard,216,3.74,50,32,0,515,Medium,Cloudy,0,0,0
S026,B,Standard,349,5.82,10,69,0,132,Low,Rain,0,0,0
S066,B,Standard,167,2.39,100,89,1,616,Medium,Clear,0,0,0
S073,B,Standard,561,9.63,80,44,1,692,Low,Cloudy,1,0,0
S073,C,Standard,661,10.86,30,63,0,374,High,Cloudy,0,0,0
S040,C,EV,835,13.81,10,67,0,100,Medium,Clear,1,0,0
S017,D,Standard,224,3.97,30,71,1,1100,Low,Clear,0,1,0
S001,A,Standard,208,3.79,60,89,0,726,Low,Clear,0,0,0
S089,C,EV,433,7.08,20,57,0,1030,Low,Cloudy,1,1,0
S061,B,Standard,276,4.63,100,16,1,842,Medium,Clear,0,0,0
S043,C,Large,984,16.6,40,54,1,1135,Medium,Clear,0,1,0
S042,A,Standard,87,1.83,80,22,1,706,Medium,Rain,0,0,1
S025,C,Compact,512,8.56,40,62,0,166,Medium,Clear,0,0,0
S039,B,Standard,480,8.14,80,48,1,1077,Medium,Cloudy,1,0,0
S035,D,Compact,759,12.38,100,93,1,1139,Medium,Cloudy,0,0,0
S003,B,Standard,697,11.16,60,27,0,1133,Medium,Clear,1,0,0
S044,A,Large,153,2.72,10,31,0,954,Low,Clear,0,0,0
S051,D,Standard,242,3.79,10,45,0,551,Medium,Clear,0,0,0
S094,C,Large,299,4.71,20,62,0,848,Low,Clear,0,0,0
S098,C,Standard,62,1.23,50,81,0,906,Low,Cloudy,0,0,0
S012,C,Standard,616,10.22,80,12,1,1173,Medium,Cloudy,1,0,0
S019,D,Compact,905,15.15,30,71,1,1192,Medium,Rain,1,0,0
S044,B,Standard,646,10.38,60,38,1,118,Low,Cloudy,0,0,1
S059,D,Large,670,10.89,20,82,1,713,Low,Clear,0,0,0
S049,D,EV,604,10.56,60,17,0,841,High,Clear,1,0,0
S061,A,Large,437,7.09,20,85,1,270,Low,Clear,0,0,1
S017,D,Standard,120,1.94,10,55,0,1059,Low,Clear,0,0,0
S074,C,Compact,829,13.89,10,65,1,272,Low,Clear,0,0,0
S057,B,Compact,620,10.01,50,58,0,726,Medium,Clear,0,0,0
S055,B,Large,487,8.52,80,52,1,260,Medium,Cloudy,0,0,0
S047,B,Standard,93,1.55,100,19,1,980,Low,Clear,0,0,1
S012,C,Standard,321,5.28,80,22,0,935,Medium,Cloudy,0,0,0
S062,C,Standard,951,16.17,100,66,1,931,Medium,Clear,0,0,0
S080,C,Standard,63,1.32,60,11,0,311,Medium,Clear,1,1,0
S088,C,Standard,420,7.59,60,74,1,567,High,Clear,0,0,0
S083,C,Standard,161,2.55,50,95,1,847,Low,Clear,0,0,1
S008,D,Large,428,7.79,10,89,0,1136,High,Clear,0,0,0
S095,C,EV,363,6.24,100,51,1,589,High,Clear,1,0,0
S021,C,Compact,464,8.24,40,67,0,466,Medium,Clear,0,0,0
S081,C,Standard,789,13.45,50,19,1,102,High,Clear,0,0,0
S087,C,Standard,534,8.71,20,72,0,87,Medium,Rain,0,0,0
S080,B,EV,218,3.38,10,80,1,357,High,Clear,1,0,1
S070,C,EV,937,15.08,60,70,1,895,Medium,Rain,1,1,0
S072,D,EV,852,13.6,60,10,0,947,Low,Clear,1,1,0
S025,D,Large,295,4.73,30,35,1,102,Medium,Clear,1,0,1
S082,D,Standard,315,5.63,30,14,1,655,Low,Cloudy,1,0,1
S089,A,Large,898,14.82,40,44,0,501,Low,Cloudy,0,1,0
S012,B,Standard,292,4.66,60,22,1,510,Medium,Clear,0,0,1
S015,C,Standard,719,12.19,10,36,1,824,High,Clear,0,1,0
S059,A,Compact,349,5.56,60,21,1,444,Medium,Cloudy,0,0,1
S026,C,Standard,1000,17.22,100,59,0,1110,Medium,Clear,0,0,0
S026,A,Standard,376,6.19,60,68,0,1081,Low,Cloudy,0,0,0
S047,A,Standard,579,9.93,20,40,1,696,Medium,Rain,1,0,0
S032,D,Standard,644,10.67,40,78,1,312,Medium,Clear,0,0,0
S010,D,Large,896,14.94,20,46,1,681,Low,Clear,0,0,0
S016,A,Standard,792,13.54,80,11,0,579,Low,Clear,0,0,0
S071,D,Standard,391,6.59,100,80,1,350,Medium,Clear,1,0,0
S017,A,Standard,814,14.01,30,74,1,534,Medium,Cloudy,0,0,0
S023,B,Standard,728,11.9,100,12,0,141,Medium,Cloudy,0,0,0
S026,D,Standard,603,9.66,20,29,0,364,High,Clear,0,0,0
S085,D,Compact,298,4.44,30,11,1,994,High,Clear,1,0,1
S086,D,Standard,809,13.86,80,51,1,287,Medium,Clear,0,1,0
S007,B,Large,999,16.92,50,52,1,132,Medium,Rain,0,0,0
S014,A,EV,429,7.07,80,30,1,718,Low,Clear,1,0,1
S079,C,Compact,847,14.21,30,54,1,1182,Low,Clear,0,0,0
S007,D,Standard,581,10.0,60,29,0,227,High,Clear,0,0,0
S009,A,Standard,943,15.66,80,52,1,299,Medium,Clear,0,0,0
S048,B,Large,913,14.69,30,59,1,814,Medium,Rain,0,0,0
S072,C,Standard,430,6.64,80,52,1,716,Low,Clear,0,0,0
S059,D,Large,91,1.19,60,33,0,952,High,Cloudy,0,1,0
S087,B,Large,394,6.6,40,91,1,140,Low,Clear,0,0,1
S093,B,EV,648,10.52,60,93,1,388,Low,Cloudy,1,0,0
S082,C,EV,310,5.48,80,69,0,218,Low,Rain,1,0,0
S095,A,Compact,355,5.53,100,41,1,627,Medium,Clear,0,0,0
S094,D,Standard,858,14.09,60,14,1,829,Medium,Clear,0,0,0
S039,D,EV,911,14.64,60,11,1,219,Medium,Clear,1,0,0
S099,A,Standard,289,4.68,40,35,1,411,Low,Clear,1,0,1
S018,A,Standard,728,12.14,10,34,1,293,High,Clear,0,1,0
S059,A,Compact,362,6.36,80,59,0,187,High,Rain,0,0,0
S017,C,Compact,780,13.04,10,95,1,1101,Low,Clear,0,0,0
S014,C,Large,490,8.39,80,48,1,568,High,Cloudy,0,0,0
S031,D,Compact,982,16.67,30,95,1,382,High,Clear,1,0,0
S024,C,Standard,952,15.98,50,84,1,1014,Low,Clear,0,0,0
S099,B,EV,182,2.76,10,20,1,612,Low,Cloudy,1,0,1
S060,D,Large,768,12.92,30,72,0,475,High,Rain,1,0,0
S045,C,Compact,100,2.11,40,77,0,690,Low,Clear,0,0,0
S098,A,Standard,667,11.02,100,27,0,758,Low,Clear,0,0,0
S003,B,Standard,441,7.52,10,37,0,156,Medium,Cloudy,0,0,0
S037,A,Compact,745,12.58,10,51,1,609,Medium,Cloudy,0,0,0
S043,D,Standard,762,12.59,60,69,1,187,Medium,Rain,0,0,0
S040,A,Standard,572,9.81,100,31,1,664,Medium,Clear,0,0,0
S090,C,Compact,815,13.47,100,49,0,96,Medium,Cloudy,0,1,0
S055,C,Standard,557,9.42,80,71,1,417,Low,Clear,0,0,0
S087,D,Standard,711,11.78,60,12,1,55,Low,Clear,0,0,1
S039,A,Standard,403,6.73,30,80,0,572,Medium,Clear,0,0,0
S015,D,Standard,916,15.55,60,72,1,578,High,Clear,0,0,0
S004,A,Large,444,6.82,100,29,1,115,High,Rain,1,0,0
S093,B,Standard,145,2.6,30,80,1,469,Medium,Clear,0,0,1
S086,C,Standard,155,2.8,20,80,1,983,Low,Clear,1,0,1
S025,D,Compact,704,11.56,80,35,1,547,High,Cloudy,0,0,0
S013,B,EV,727,12.11,20,50,0,380,Low,Cloudy,1,0,0
S082,B,Compact,562,9.07,50,12,1,817,Low,Clear,0,0,1
S033,D,Standard,607,9.88,80,52,1,1050,High,Clear,0,0,0
S016,D,Standard,291,4.93,10,26,1,579,Medium,Clear,0,0,1
S042,B,Large,905,15.87,20,93,1,292,Low,Clear,1,1,0
S066,A,Standard,988,16.67,30,62,1,399,High,Rain,0,0,0
S055,B,Compact,537,8.7,60,61,1,1090,High,Clear,0,0,0
S099,D,Standard,839,14.22,60,42,0,784,Low,Rain,0,0,0
S042,B,Standard,564,9.57,10,89,1,931,High,Cloudy,0,0,0
S034,A,Large,703,11.2,80,69,0,412,Medium,Cloudy,0,0,0
S030,C,Compact,947,15.69,100,96,0,1064,Low,Clear,0,0,0
S013,C,Compact,110,1.79,20,77,1,574,High,Clear,0,1,0
S013,B,Standard,465,7.79,50,65,1,880,Low,Cloudy,0,0,0
S018,A,Standard,343,5.71,100,73,1,831,Low,Clear,0,0,0
S032,C,Compact,786,13.14,50,17,0,469,Low,Cloudy,0,0,0
S096,B,Compact,351,5.57,50,78,0,835,Medium,Clear,0,0,0
S099,B,Standard,219,3.55,50,42,0,182,Low,Cloudy,0,0,0
S039,A,Standard,695,11.5,60,34,0,63,High,Rain,0,0,0
S046,D,Standard,90,1.85,100,80,0,1117,Medium,Cloudy,0,0,0
S029,B,EV,280,4.46,60,16,1,344,Low,Clear,1,0,1
S062,D,Large,458,7.56,60,68,1,1177,Medium,Cloudy,0,0,0
S093,D,EV,787,13.01,80,42,1,494,Medium,Cloudy,1,0,0
S062,C,Standard,700,12.14,100,50,1,1135,Low,Rain,0,0,0
S057,D,EV,671,11.38,30,42,0,461,Low,Clear,1,0,0
S016,A,Standard,346,5.49,50,38,1,679,Medium,Cloudy,0,0,1
S056,C,Standard,504,8.52,100,48,0,370,Low,Clear,0,0,0
S010,C,Large,106,1.46,40,66,1,867,High,Cloudy,0,0,1
S030,C,Standard,991,16.59,60,73,1,954,Low,Rain,1,0,0
S025,B,Standard,684,11.81,50,95,1,85,Medium,Rain,0,0,0
S084,B,Standard,289,4.23,20,75,0,840,Medium,Cloudy,0,0,0
S005,D,Standard,647,10.48,80,18,1,635,Medium,Clear,0,0,0
S065,C,Compact,225,3.8,10,38,0,355,Low,Rain,0,0,0
S094,C,Compact,112,1.75,60,83,0,1057,Low,Clear,0,0,0
S049,A,Large,600,10.06,60,37,0,942,Low,Clear,0,1,0
S003,D,Compact,187,3.09,20,62,1,61,Medium,Rain,1,0,1
S045,A,Compact,503,7.88,10,55,1,132,Low,Clear,0,0,1
S014,D,Standard,802,13.55,30,48,0,1105,Low,Cloudy,0,0,0
S030,D,Standard,498,7.9,100,85,1,1159,Low,Clear,0,1,0
S068,B,EV,275,4.64,60,67,1,1006,High,Clear,1,1,0
S018,B,Standard,492,8.06,10,95,1,762,High,Cloudy,0,0,0
S062,A,Compact,255,4.97,40,63,1,290,Medium,Cloudy,1,1,0
S037,D,Standard,725,12.05,60,15,1,947,Medium,Clear,0,0,0
S025,C,Compact,76,1.37,50,54,1,945,Low,Clear,0,1,0
S048,B,Compact,506,8.6,80,49,1,956,Medium,Clear,0,0,0
S065,C,Standard,744,12.5,20,32,1,805,Medium,Cloudy,0,0,0
S053,A,Standard,759,12.64,10,51,1,1074,Medium,Clear,0,0,0
S079,B,Compact,898,14.67,20,47,0,650,Low,Rain,0,0,0
S073,B,Standard,998,16.6,50,25,0,331,Medium,Clear,0,0,0
S015,D,Standard,156,2.04,30,83,0,700,Low,Rain,0,0,0
S049,A,Compact,493,8.36,80,56,1,648,Low,Cloudy,1,0,0
S088,D,Standard,750,13.38,50,30,0,1028,Low,Clear,0,1,0
S068,B,Large,85,1.47,100,83,1,1192,Low,Clear,1,0,0
S012,A,Standard,646,10.87,30,84,1,1061,Low,Cloudy,0,0,0
S059,B,Standard,204,2.93,20,30,1,949,Low,Rain,0,1,0
S037,A,Compact,218,3.39,30,34,1,1153,Low,Rain,0,0,1
S061,B,Standard,845,14.35,60,70,1,943,Low,Clear,1,0,0
S043,C,Standard,321,4.92,30,63,1,1006,Low,Clear,0,0,1
S070,C,Standard,596,9.71,30,100,1,268,Low,Clear,0,0,0
S039,D,Standard,469,7.99,60,98,0,776,Low,Clear,0,0,0
S056,C,Standard,233,4.13,30,69,1,1058,Medium,Clear,0,1,0
S063,B,Standard,660,10.97,60,51,1,567,High,Clear,0,1,0
S046,B,Standard,286,4.8,60,70,1,861,High,Cloudy,0,0,0
S088,C,Standard,964,16.1,80,41,1,551,Medium,Cloudy,0,0,0
S011,D,Compact,558,8.93,30,62,1,107,Medium,Clear,0,0,1
S062,C,Compact,490,8.14,60,53,0,863,Low,Clear,0,0,0
S077,A,Standard,171,2.92,10,20,1,663,High,Clear,0,0,1
S098,A,Large,466,7.74,30,56,0,475,Medium,Rain,1,0,0
S025,A,Large,584,9.16,100,99,0,932,High,Rain,0,0,0
S071,C,Compact,424,7.53,30,69,1,481,Low,Clear,0,1,0
S052,C,Compact,624,10.07,50,45,1,997,Medium,Clear,0,0,0
S004,C,Standard,375,6.27,50,69,0,984,Low,Clear,0,0,0
S059,A,Large,529,8.91,80,42,1,454,High,Clear,0,0,0
S072,D,Standard,199,3.18,80,51,1,541,Low,Clear,0,0,1
S020,B,Standard,756,12.67,100,22,1,115,Medium,Clear,1,0,0
S093,C,Compact,641,10.45,80,23,1,961,Low,Clear,0,0,0
S063,D,Standard,539,9.63,50,67,1,440,High,Cloudy,0,0,0
S054,B,Standard,876,14.52,100,49,0,132,Low,Clear,0,0,0
S074,B,Compact,202,3.64,30,74,1,1052,High,Clear,0,0,0
S098,B,Compact,66,1.0,100,14,0,530,Medium,Cloudy,1,0,0
S057,D,Compact,600,10.22,100,39,1,826,Medium,Cloudy,0,0,0
S090,D,Large,894,14.68,50,91,1,834,Low,Clear,0,0,0
S041,A,Standard,397,6.2,10,54,1,1186,High,Clear,0,0,0
S003,D,Standard,508,8.15,20,67,0,701,Medium,Rain,0,0,0
S006,D,Compact,251,3.93,50,48,0,572,Low,Clear,0,0,0
S005,D,Standard,472,7.9,60,21,1,254,Medium,Clear,0,0,1
S005,B,Compact,329,6.35,50,43,1,791,Low,Clear,1,0,1
S054,C,Standard,471,8.67,10,23,1,368,Low,Cloudy,0,0,1
S047,A,Standard,649,10.72,60,47,0,327,Medium,Clear,0,0,0
S087,C,Standard,514,8.85,60,25,1,951,Medium,Cloudy,0,0,0
S049,C,Compact,861,13.97,60,70,0,197,Medium,Clear,1,0,0
S009,D,Standard,853,13.59,100,68,0,827,Medium,Clear,0,0,0
S099,A,Standard,404,6.74,60,84,1,1156,Medium,Cloudy,0,0,0
S020,C,Standard,631,10.68,40,88,1,468,High,Cloudy,0,0,0
S061,C,Standard,427,7.35,40,83,0,587,Low,Clear,1,0,0
S035,A,Standard,173,3.21,60,76,0,441,Medium,Clear,0,0,0
S050,D,Standard,129,2.05,60,20,1,989,High,Clear,0,0,1
S082,C,Standard,606,10.12,60,20,0,291,Medium,Clear,0,0,0
S062,B,Standard,282,4.95,10,25,1,1048,Medium,Clear,1,0,1
S017,C,Standard,529,9.17,50,47,1,1190,Medium,Cloudy,1,0,0
S088,B,Compact,203,3.11,20,39,0,292,High,Cloudy,0,0,0
S003,D,Large,956,16.0,80,50,0,1025,Medium,Clear,1,0,0
S032,C,Standard,741,12.54,60,10,1,733,Low,Clear,0,0,0
S099,A,Standard,458,7.68,80,47,1,637,Medium,Clear,0,1,0
S013,A,Standard,80,1.15,50,69,1,666,Low,Cloudy,0,0,1
S089,C,Compact,646,10.77,10,28,1,75,Low,Cloudy,1,0,1
S073,D,Standard,606,10.26,80,68,1,912,Medium,Clear,0,0,0
S068,D,Standard,552,8.97,10,77,1,128,Low,Cloudy,0,0,1
S014,A,Compact,420,6.64,60,19,1,1061,Medium,Rain,0,0,0
S098,C,Standard,372,6.82,80,26,0,177,Medium,Rain,0,0,0
S011,D,Compact,381,6.41,30,89,1,462,High,Rain,0,1,0
S056,A,Standard,292,5.15,100,94,1,186,Low,Cloudy,0,0,1
S067,B,Compact,601,10.08,10,81,1,597,Low,Clear,0,0,0
S092,C,Standard,479,8.3,30,38,1,437,Medium,Clear,0,0,1
S029,B,Large,231,3.87,80,15,1,620,Low,Cloudy,1,0,1
S009,B,Compact,858,14.48,80,75,1,1065,Low,Clear,0,0,0
S067,D,Standard,522,8.37,10,72,0,470,High,Clear,0,0,0
S025,D,Standard,425,6.55,30,40,0,1197,Low,Clear,0,1,0
S098,D,Standard,130,2.02,30,34,1,1161,Medium,Cloudy,0,0,1
S076,C,Large,599,9.56,60,96,0,190,Low,Clear,0,0,0
S042,B,Large,917,14.65,60,30,0,100,Low,Clear,0,0,0
S009,C,Standard,469,7.91,100,25,1,1036,Low,Cloudy,1,0,0
S079,D,Large,516,8.07,80,13,1,978,Medium,Rain,0,0,0
S040,B,Standard,477,8.23,50,55,1,711,High,Clear,0,0,0
S025,C,Standard,106,2.2,100,17,0,415,Medium,Cloudy,1,0,0
S005,C,EV,371,5.75,100,15,0,957,Medium,Clear,1,0,0
S011,A,Large,591,9.94,100,62,0,1047,Medium,Clear,0,0,0
S059,C,Standard,544,9.62,30,73,1,903,Low,Clear,0,0,0
S098,D,Large,315,5.11,40,100,0,307,Medium,Cloudy,0,0,0
S088,C,EV,276,4.78,10,60,1,94,Medium,Rain,1,0,1
S079,B,Large,878,15.35,60,72,0,318,Medium,Cloudy,0,0,0
S038,C,Large,853,13.71,20,97,1,721,Low,Clear,0,0,0
S072,A,Large,103,1.41,80,15,1,1068,High,Cloudy,0,0,1
S005,B,Standard,658,11.14,10,71,0,906,Medium,Clear,0,0,0
S048,B,Large,53,1.54,50,42,1,194,Low,Clear,0,0,1
S090,A,Standard,488,7.92,50,11,1,284,Medium,Cloudy,0,0,1
S018,D,Large,359,6.71,30,50,1,740,Low,Cloudy,0,0,1
S070,B,Standard,928,15.51,50,25,1,769,Low,Rain,0,0,0
S037,D,Compact,652,10.28,60,68,1,402,Medium,Cloudy,0,0,0
S060,B,Standard,138,2.78,50,18,1,1043,Low,Rain,0,0,1
S048,B,Standard,369,6.01,10,78,1,324,Low,Clear,0,1,0
S077,D,Standard,424,7.2,80,19,1,959,Low,Clear,0,0,0
S028,B,EV,653,10.39,40,16,0,489,Low,Cloudy,1,0,0
S069,D,EV,550,8.94,40,75,1,1136,Low,Clear,1,0,0
S077,A,Standard,711,11.4,80,29,1,921,Low,Clear,0,0,0
S081,D,EV,283,4.24,80,72,1,700,Low,Cloudy,1,0,1
S040,A,Large,970,16.2,30,13,1,992,High,Cloudy,0,0,0
S045,B,Compact,386,6.6,80,37,1,83,High,Clear,0,0,1
S096,D,Standard,620,10.17,50,81,1,754,High,Clear,0,0,0
S062,B,EV,234,3.47,50,44,1,916,Low,Cloudy,1,0,1
S093,D,Compact,487,7.73,40,11,1,1034,Medium,Cloudy,0,0,0
S058,A,Large,605,10.19,80,50,1,881,Medium,Rain,0,0,0
S067,A,Large,229,3.85,30,37,0,1160,Low,Cloudy,0,0,0
S056,D,Large,125,2.2,50,84,0,511,High,Clear,0,0,0
S040,A,Compact,705,12.22,30,82,1,130,High,Clear,0,1,0
S098,B,Standard,662,11.21,60,10,1,371,Medium,Clear,1,0,0
S040,B,Standard,942,15.82,10,36,0,464,Low,Clear,1,0,0
S091,C,Standard,321,6.06,60,76,0,1041,Medium,Clear,0,0,0
S077,A,Standard,104,1.65,50,48,1,239,Low,Clear,0,0,1
S033,B,Compact,750,13.22,50,82,1,441,Low,Clear,0,0,0
S006,D,Compact,912,15.63,50,49,1,217,Medium,Clear,0,0,0
S088,A,Large,896,14.84,40,37,1,713,Low,Clear,0,0,0
S019,B,Standard,126,2.34,40,94,1,430,Low,Clear,0,0,1
S080,A,Standard,345,5.69,50,33,0,947,Low,Clear,1,0,0
S040,D,Standard,268,4.04,50,91,1,913,Medium,Clear,0,0,0
S092,B,Standard,326,5.43,10,60,1,111,High,Clear,0,0,1
S097,C,Standard,627,10.01,10,65,1,577,Medium,Cloudy,0,0,0
S059,C,Compact,697,11.69,30,82,1,911,Low,Cloudy,0,0,0
S059,A,Standard,795,13.49,80,35,0,199,Medium,Rain,0,0,0
S048,D,Compact,760,12.6,30,97,1,165,Medium,Clear,0,0,0
S041,B,Standard,315,5.32,40,61,0,873,High,Cloudy,0,0,0
S013,D,Large,949,15.88,20,15,1,114,Medium,Cloudy,0,0,0
S045,B,Large,92,1.79,10,68,1,359,Low,Clear,0,0,1
S089,A,EV,410,6.86,30,21,1,755,Low,Rain,1,0,1
S053,B,Large,277,4.52,80,72,1,903,High,Cloudy,1,0,0
S042,D,EV,276,4.84,80,45,0,1073,Low,Clear,1,1,0
S100,D,Large,112,1.91,10,18,1,355,Medium,Cloudy,0,0,1
S063,A,Compact,220,3.03,10,83,1,922,Low,Rain,1,0,1
S027,D,Standard,811,13.41,60,76,0,218,Medium,Rain,0,0,0
S038,B,Standard,899,14.83,100,38,1,1080,Low,Rain,0,0,0
S060,A,Standard,811,13.56,20,80,1,637,Low,Clear,0,0,0
S007,B,Compact,356,5.95,10,99,0,811,Medium,Clear,0,0,0
S005,D,Standard,799,12.73,60,17,1,396,Medium,Clear,1,0,0
S045,A,Large,617,9.84,80,52,1,1004,Low,Clear,0,0,0
S058,B,EV,732,11.91,20,86,1,784,Medium,Clear,1,0,0
S031,D,Standard,969,16.17,80,44,1,459,Low,Cloudy,0,1,0
S023,D,Standard,83,1.71,60,92,0,592,Medium,Cloudy,0,0,0
S042,C,EV,876,14.12,80,31,0,404,Medium,Cloudy,1,0,0
S010,D,Standard,691,11.32,60,89,1,762,Medium,Clear,1,0,0
S032,B,Large,179,2.97,100,88,1,633,Medium,Clear,0,0,0
S053,A,Standard,443,7.1,20,75,1,560,High,Cloudy,0,0,0
S030,C,Compact,200,3.36,10,30,0,582,Low,Clear,0,0,0
S039,D,Standard,704,11.93,10,80,1,577,Low,Cloudy,0,0,0
S031,D,Large,679,11.09,30,50,0,996,Medium,Clear,1,0,0
S082,D,Compact,765,12.85,10,50,0,873,Medium,Clear,1,0,0
S100,B,Standard,433,7.18,80,58,1,127,Medium,Clear,0,0,1
S002,C,Standard,796,12.92,100,13,1,489,Medium,Clear,0,1,0
S078,B,Standard,66,1.06,10,74,0,598,Medium,Cloudy,0,0,0
S077,C,EV,643,10.85,10,19,0,449,High,Clear,1,0,0
